slide_id,fold,label,pred,correct,n_low,n_high,low_avg_attention_entropy,proto_attention_entropy_mean,proto_attention_entropy_std,proto_top1_pairwise_dist_mean,proto_top1_pairwise_dist_median,proto_top1_unique_ratio,low_top3_score_sum,low_top5_score_sum,low_top10_score_sum
2471618-B3,4,0,0,1,258,3840,4.108023324632916,4.1068679453082275,0.06462610329189672,0.0,0.0,0.0625,0.22983208298683167,0.2924121618270874,0.4172563850879669
2471885-B2,4,0,0,1,128,1739,2.5871030050238844,2.585568166398465,0.08983489007194351,0.0,0.0,0.0625,0.6379198431968689,0.7305812239646912,0.8407782316207886
2471921-B2,4,0,0,1,196,2810,3.689348768642942,3.6882164729852405,0.06431326224203218,0.0,0.0,0.0625,0.27350184321403503,0.3986431062221527,0.6054643988609314
2472316-B7,4,0,1,0,46,609,1.880076817061274,1.8787288830784563,0.07056789211256581,0.0,0.0,0.0625,0.7563580274581909,0.8634257316589355,0.9430981278419495
2472453-B2,4,0,0,1,84,1089,2.844280176137559,2.8429731891362557,0.07161886836428827,0.0,0.0,0.0625,0.49931496381759644,0.6083611249923706,0.7449551820755005
2473266-B,4,0,0,1,201,2728,3.7104322532012732,3.709108074224307,0.0709677054736569,0.0,0.0,0.0625,0.32752320170402527,0.4201279282569885,0.5520943999290466
2473366-B2,4,0,0,1,228,3002,4.290677890689815,4.289190523952191,0.08014686774415836,0.0,0.0,0.0625,0.24641738831996918,0.3049743175506592,0.4273916780948639
2473600-B3,4,0,0,1,321,4559,3.9922046290114803,3.9905673571636786,0.08400056397477138,0.0,0.0,0.0625,0.2812919020652771,0.3762429356575012,0.5156384706497192
2473608-B2,4,0,0,1,299,4453,4.7338982506733895,4.732696090563965,0.06348563347772608,0.0,0.0,0.0625,0.18649858236312866,0.2505042552947998,0.33753350377082825
2473738-B3,4,0,0,1,264,3919,3.802743614556887,3.800877632057618,0.109075213962032,4209.624021216147,0.0,0.125,0.42781656980514526,0.4837493896484375,0.5672339797019958
2474140-B3,4,0,0,1,227,3068,3.9322397430795486,3.93101338108637,0.06404382923072821,0.0,0.0,0.0625,0.2654353082180023,0.35064396262168884,0.5066192150115967
2474189-B7,4,0,1,0,61,844,1.9964661900281178,1.9953193366173763,0.0659136082616919,0.0,0.0,0.0625,0.7300103902816772,0.8601617813110352,0.9433081150054932
2476391-B2,4,0,0,1,154,2214,3.0267586360511776,3.024695342252932,0.11163028113448425,0.0,0.0,0.0625,0.5480067133903503,0.6129763126373291,0.7132503986358643
2477039-B,4,0,0,1,247,3531,3.860387403141959,3.8588031347383316,0.09070955954311667,0.0,0.0,0.0625,0.3411804437637329,0.4067803621292114,0.5223647356033325
2477053-B3,4,0,0,1,396,5849,4.323836645941126,4.322438074789341,0.07504658747820586,0.0,0.0,0.0625,0.2179129421710968,0.2855890095233917,0.40623635053634644
2477189-B2,4,0,0,1,291,4316,3.059626436197874,3.0573417953089903,0.12506788254243534,0.0,0.0,0.0625,0.5244713425636292,0.6117388010025024,0.7406511902809143
2477668-B3,4,0,0,1,316,4604,4.168354881186289,4.166684578497209,0.08813941290480364,0.0,0.0,0.0625,0.28324323892593384,0.3444358706474304,0.4749853014945984
2478091-B4,4,0,0,1,273,4055,4.938891713573899,4.938257236328083,0.029567308879702926,0.0,0.0,0.0625,0.07783571630716324,0.12340056896209717,0.22667723894119263
2481703-B2,4,0,0,1,237,3370,3.917335783866517,3.916299547340696,0.05848192021716576,0.0,0.0,0.0625,0.23754650354385376,0.33199724555015564,0.5090075135231018
2482055-B2,4,0,0,1,332,4895,4.323351350891288,4.322098164471903,0.06809258850410875,0.0,0.0,0.0625,0.21403302252292633,0.293673038482666,0.42088040709495544
2482607-B,4,0,0,1,250,3517,3.7650367464049816,3.763728768508453,0.06922757669836252,0.0,0.0,0.0625,0.29996588826179504,0.3957788348197937,0.5437037348747253
2482886-B2,4,0,0,1,299,4097,3.6627077675725013,3.6616738099611235,0.054984962807919126,0.0,0.0,0.0625,0.2408342808485031,0.3427707254886627,0.539498507976532
2482957-B2,4,0,0,1,143,2109,3.497648115798382,3.496292640548681,0.0742682423783133,0.0,0.0,0.0625,0.3827192783355713,0.47929349541664124,0.6159601211547852
2482964-B2,4,0,0,1,475,6988,4.486604899881381,4.4852124570543115,0.07517414839800482,0.0,0.0,0.0625,0.17633196711540222,0.2522336542606354,0.40483856201171875
2483215-B6,4,0,0,1,315,4686,4.460319868165468,4.458468624025953,0.10311945052173338,0.0,0.0,0.0625,0.28644731640815735,0.3329775929450989,0.4183213412761688
2483768-B4,4,0,0,1,148,1903,3.4969687497576096,3.495869335841899,0.05379935871416603,0.0,0.0,0.0625,0.27740782499313354,0.3949735760688782,0.628158688545227
2485259-B6,4,0,0,1,174,2328,4.219768127961636,4.218893079457389,0.04336449840305648,0.0,0.0,0.0625,0.1761235147714615,0.24015995860099792,0.38142043352127075
2486100-B,4,0,0,1,280,4110,4.001157245004177,3.999770467966263,0.07508418147328293,0.0,0.0,0.0625,0.2967441976070404,0.3801305592060089,0.49326440691947937
2486104-B2,4,0,0,1,111,1527,3.130554357682273,3.129087557728159,0.08465212842668601,0.0,0.0,0.0625,0.45304593443870544,0.5539627075195312,0.6824012994766235
2486165-B2,4,0,0,1,247,3554,4.546716002086265,4.545672751770068,0.05485526442397704,0.0,0.0,0.0625,0.18078163266181946,0.2405140995979309,0.35669609904289246
2486262-B4,4,0,0,1,141,2018,3.8228993252838848,3.8218039102936654,0.0598254909936169,0.0,0.0,0.0625,0.2894870340824127,0.3728169798851013,0.5171108245849609
2486653-B3,4,0,0,1,318,4719,4.4184294607501595,4.416951453814212,0.07322902019691248,0.0,0.0,0.0625,0.22722227871418,0.28934934735298157,0.4025020897388458
2486859-B2,4,0,0,1,60,944,3.261568300854505,3.260731652359244,0.04225724601951198,0.0,0.0,0.0625,0.3372541069984436,0.4648965895175934,0.6535259485244751
2487935-B2,4,0,0,1,236,3434,3.5454196317045907,3.543740259973745,0.09887631706700452,0.0,0.0,0.0625,0.40568405389785767,0.49218446016311646,0.6184167861938477
2488044-B3,4,0,0,1,283,3998,4.325315335681918,4.324015129300161,0.06701748346650356,0.0,0.0,0.0625,0.22963619232177734,0.27944108843803406,0.397361159324646
2488065-B3,4,0,0,1,162,2276,3.6000717663854216,3.5986067815912106,0.08289935218161126,0.0,0.0,0.0625,0.37011855840682983,0.47463974356651306,0.6039239764213562
2488344-B2,4,0,0,1,143,2098,3.284720090155981,3.2826033642731636,0.12358500767294951,0.0,0.0,0.0625,0.45587101578712463,0.5063084959983826,0.6111053228378296
2488369-B2,4,0,0,1,367,5365,4.334401296626373,4.332422260410082,0.11046431343518881,0.0,0.0,0.0625,0.2922307252883911,0.34650158882141113,0.4352119266986847
2488475-B2,4,0,0,1,138,1880,3.376543974649043,3.375241450883057,0.06961020123262428,0.0,0.0,0.0625,0.35195931792259216,0.44249361753463745,0.6172245144844055
2489131-B3,4,0,1,0,55,803,2.653746260372832,2.6522948200095326,0.057220997904758625,0.0,0.0,0.0625,0.5175353288650513,0.6522237658500671,0.8199204206466675
2489182-B2,4,0,0,1,275,3726,4.104801055350729,4.1028550211825205,0.09564066607902504,955.7333333333333,0.0,0.125,0.30122166872024536,0.394854873418808,0.5229364037513733
25012628B2,4,0,0,1,173,2487,4.02527063795842,4.0242948085980625,0.05184153804358707,0.0,0.0,0.0625,0.1993747055530548,0.3018803000450134,0.4981721341609955
25012919B9,4,0,0,1,235,3360,4.198095655576367,4.1969853099178325,0.05636820268603206,0.0,0.0,0.0625,0.17952995002269745,0.2609916925430298,0.43631666898727417
25013023B2,4,0,0,1,352,5101,4.783706417252617,4.7825036633477165,0.062390269512358196,0.0,0.0,0.0625,0.16316841542720795,0.21561573445796967,0.3169468939304352
25013189B3,4,0,0,1,250,3468,3.633491182907263,3.6317189060158297,0.09756406511451032,0.0,0.0,0.0625,0.38124048709869385,0.4715321660041809,0.5901947617530823
25013878B2,4,0,0,1,265,3613,2.8567649547639027,2.8535656140088923,0.1872477383458359,0.0,0.0,0.0625,0.5615492463111877,0.60490483045578,0.6692601442337036
25015408B3,4,0,0,1,149,2090,3.954900689587507,3.9538055362917985,0.0546605703182279,0.0,0.0,0.0625,0.2629289925098419,0.3320580720901489,0.4586964249610901
25015488B2,4,0,0,1,183,2604,4.323604546333211,4.322717264743556,0.04476807122273806,0.0,0.0,0.0625,0.16416528820991516,0.24177195131778717,0.37970611453056335
25015495B3,4,0,0,1,144,2146,3.062554812510902,3.060739010137013,0.10542952497546243,0.0,0.0,0.0625,0.47991618514060974,0.5800876021385193,0.7126728296279907
25015625B2,4,0,0,1,199,2904,4.354297323841796,4.3534089814393955,0.045913447155841565,0.0,0.0,0.0625,0.14428146183490753,0.22359275817871094,0.37253451347351074
25016772B2,4,0,0,1,345,4967,3.9267761473518314,3.92488890898974,0.10719671168422772,0.0,0.0,0.0625,0.33647018671035767,0.39148151874542236,0.48663586378097534
25017227B2,4,0,0,1,314,4567,4.563528328219886,4.562391898124842,0.060901529292049145,0.0,0.0,0.0625,0.15729524195194244,0.23779723048210144,0.3820595145225525
25017320B2,4,0,0,1,283,4129,4.8012467764188465,4.800185689400435,0.05169131018579621,0.0,0.0,0.0625,0.16491566598415375,0.2142917364835739,0.3069377839565277
25017341B4,4,0,0,1,108,1485,3.3176612655710263,3.3164358456254486,0.06583309380333724,0.0,0.0,0.0625,0.38468509912490845,0.4831172525882721,0.6587095260620117
25017383B2,4,0,0,1,174,2570,4.08251080477123,4.081175076951213,0.06895388762441619,0.0,0.0,0.0625,0.273318350315094,0.3465808033943176,0.45849570631980896
25018050B2,4,0,0,1,195,2805,4.029078107507839,4.027824908220165,0.062221401732782726,0.0,0.0,0.0625,0.24022358655929565,0.33729785680770874,0.4784039258956909
25018453B2,4,0,0,1,168,2250,3.9334085158463337,3.932247100070939,0.062389104824763494,0.0,0.0,0.0625,0.28340086340904236,0.3753266930580139,0.49661242961883545
25018457B2,4,0,0,1,282,4148,4.066674886936363,4.065291698134834,0.07639761546453602,0.0,0.0,0.0625,0.26935410499572754,0.38037192821502686,0.49907708168029785
25018571B2,4,0,0,1,339,4925,3.4307284200448445,3.428713524605398,0.11314502510769366,0.0,0.0,0.0625,0.40280425548553467,0.5059441328048706,0.6694462299346924
25018910B2,4,0,0,1,145,2088,3.593185144354145,3.5911099549701575,0.11624494590023465,0.0,0.0,0.0625,0.3924188017845154,0.4538276195526123,0.5519807934761047
25019284B2,4,0,0,1,244,3526,4.826710502188709,4.825999743707254,0.034942479717024716,0.0,0.0,0.0625,0.1079983115196228,0.15796978771686554,0.2558308243751526
25019352B2,4,0,0,1,232,3152,4.429283710809653,4.42789611924375,0.07114636197805857,0.0,0.0,0.0625,0.220741868019104,0.2652166783809662,0.3642771244049072
25019508B4,4,0,0,1,178,2594,4.03432200004734,4.0330162274032215,0.07279443553374798,0.0,0.0,0.0625,0.2825455367565155,0.33523303270339966,0.43467721343040466
25019776B2,4,0,0,1,287,4229,4.327934455953983,4.32668804171804,0.06637137365216356,0.0,0.0,0.0625,0.21671055257320404,0.3026732802391052,0.4401630461215973
25020282B2,4,0,0,1,342,5158,4.363845525809589,4.3625389927738905,0.066889531048379,0.0,0.0,0.0625,0.2028820812702179,0.2881515324115753,0.4056466817855835
25021164B2,4,0,0,1,355,5257,4.40135742656566,4.399863001964028,0.07435851817333702,0.0,0.0,0.0625,0.19424709677696228,0.26405343413352966,0.3960770070552826
25021419B1,4,0,0,1,317,4554,3.826022651447693,3.824763897598674,0.06879181417074222,0.0,0.0,0.0625,0.25774475932121277,0.36852455139160156,0.5682693123817444
25021474B,4,0,0,1,171,2233,3.6071998128930147,3.6058631552785476,0.06748870840594406,0.0,0.0,0.0625,0.32047605514526367,0.4500446319580078,0.5844480991363525
25021481B2,4,0,0,1,170,2451,3.6758029233169665,3.6748237112374182,0.052648475397874525,0.0,0.0,0.0625,0.2658524513244629,0.38173988461494446,0.5550545454025269
25021538B2,4,0,0,1,269,3677,3.914562611472866,3.913117899730241,0.076906810489881,0.0,0.0,0.0625,0.2643634080886841,0.37425440549850464,0.5471507906913757
25021554B2,4,0,0,1,270,3937,4.126470334093254,4.125175463375978,0.06859564204312528,0.0,0.0,0.0625,0.2618669867515564,0.34631484746932983,0.45883429050445557
25021667B2,4,0,0,1,244,3355,4.2290356514143,4.227865101400843,0.0614036313386208,0.0,0.0,0.0625,0.2201658934354782,0.3065662980079651,0.44955334067344666
25021668B2,4,0,0,1,174,2528,4.145042662243087,4.144246238085154,0.04223620492143042,0.0,0.0,0.0625,0.15830270946025848,0.24359670281410217,0.41576793789863586
25022330B2,4,0,0,1,269,3644,3.685154138918339,3.6840461318328686,0.059678461651969585,0.0,0.0,0.0625,0.2666586637496948,0.3703741431236267,0.5571285486221313
25023016B6,4,0,0,1,362,5337,4.536218630297204,4.534662036934486,0.08188316671938921,0.0,0.0,0.0625,0.21976065635681152,0.29877543449401855,0.4247283339500427
25024431B,4,0,0,1,196,2750,3.4993402678668724,3.49801335571264,0.07350341795767107,0.0,0.0,0.0625,0.37289485335350037,0.4696442186832428,0.6139873266220093
25024709B2,4,0,0,1,239,3587,3.2146362724743995,3.2121864105970483,0.14022151354834278,0.0,0.0,0.0625,0.4988710582256317,0.5910366177558899,0.679216742515564
25024732B2,4,0,0,1,192,2729,3.3332112364155453,3.3313415999348694,0.10805591079935158,0.0,0.0,0.0625,0.44216641783714294,0.513960063457489,0.6306748986244202
25024855B3,4,0,0,1,126,1763,3.4992806064653346,3.4981212483803574,0.060194224518006226,0.0,0.0,0.0625,0.3637468218803406,0.4495159983634949,0.6109956502914429
25025083B2,4,0,0,1,217,3283,3.324152540458728,3.322445218840784,0.09472821243297935,0.0,0.0,0.0625,0.4393787384033203,0.5326758623123169,0.6522290706634521
25025251B,4,0,0,1,206,2941,4.067397414170677,4.065987321031331,0.07944889057787019,0.0,0.0,0.0625,0.29028117656707764,0.3696761131286621,0.4972531795501709
25025297B,4,0,0,1,310,4651,4.736441202562023,4.735655333637817,0.03779181136533823,0.0,0.0,0.0625,0.09278705716133118,0.146040141582489,0.26146596670150757
25025602B2,4,0,0,1,506,7540,5.159292461186786,5.1580014704561545,0.06685891770985075,0.0,0.0,0.0625,0.13711337745189667,0.18191370368003845,0.26875510811805725
25025675B2,4,0,0,1,310,4414,3.5814288877957763,3.5799021494446728,0.08547648606785174,32297.46426388201,0.0,0.125,0.3835596442222595,0.4618501365184784,0.6082339882850647
25026740B2,4,0,0,1,333,4969,2.518023208015202,2.515082335451505,0.17200304397239283,0.0,0.0,0.0625,0.6466612815856934,0.6969766616821289,0.7792673707008362
25017073B2,4,0,0,1,148,2194,3.940677915664706,3.939725648887418,0.04980744510785104,0.0,0.0,0.0625,0.21464358270168304,0.3028010129928589,0.47843843698501587
2490820B2,4,0,0,1,133,1812,2.419627054078606,2.417785539399157,0.10875726922748434,0.0,0.0,0.0625,0.6505497694015503,0.7343124151229858,0.8184329867362976
25001965B2,4,0,0,1,150,2014,3.2376398335613397,3.236205870901821,0.07696096194373508,0.0,0.0,0.0625,0.4100598990917206,0.5482531189918518,0.6907313466072083
25002898B2,4,0,0,1,105,1484,3.4580141546242165,3.4569986592528856,0.05653368667941512,0.0,0.0,0.0625,0.3288668394088745,0.4576128125190735,0.6344176530838013
25009148B4,4,0,0,1,124,1748,3.6461936747501027,3.64503565949163,0.05981579604640368,0.0,0.0,0.0625,0.3256167471408844,0.4315457344055176,0.5615260601043701
25009297B,4,0,0,1,344,5102,4.670687131644689,4.669648444223585,0.056032612950781775,0.0,0.0,0.0625,0.15131604671478271,0.22299177944660187,0.3401583135128021
25009539B3,4,0,0,1,222,3086,2.964908503399313,2.9624828454471888,0.13841904822065484,0.0,0.0,0.0625,0.5438681244850159,0.606616199016571,0.7157237529754639
25009747B,4,0,0,1,293,4150,4.210863407509805,4.209622323496745,0.0667312132300142,0.0,0.0,0.0625,0.21759136021137238,0.31287628412246704,0.44069522619247437
2476693-B3,4,1,1,1,220,3003,3.2076978579550195,3.2064468941666893,0.06896755166687449,0.0,0.0,0.0625,0.3787304162979126,0.5442043542861938,0.7151885032653809
2477926-B4,4,1,1,1,156,2143,0.5079537757780546,0.506732205552138,0.07311452223147677,0.0,0.0,0.0625,0.9573392271995544,0.9661889672279358,0.9797099232673645
2482111-B2,4,1,1,1,424,6180,4.522962928672502,4.521000221588251,0.11098791679751362,0.0,0.0,0.0625,0.29100868105888367,0.35574644804000854,0.4304494857788086
2485276-B3,4,1,0,0,147,1711,3.817454718609161,3.8162160664372875,0.06311633969875441,0.0,0.0,0.0625,0.2854919135570526,0.37204688787460327,0.5102840662002563
2487063-B2,4,1,1,1,121,1409,0.8424406805727047,0.8405758252966194,0.11003092207764262,0.0,0.0,0.0625,0.9041654467582703,0.930506706237793,0.9570162892341614
2487518-B,4,1,1,1,89,1281,0.8843473330294586,0.8825761104903963,0.10356624547933758,0.0,0.0,0.0625,0.9008741974830627,0.9339100122451782,0.9616574645042419
25012737B4,4,1,0,0,122,1619,3.465792093046028,3.4642723187620454,0.08200585821404709,0.0,0.0,0.0625,0.43080148100852966,0.49005937576293945,0.6015329957008362
25015191B2,4,1,1,1,201,2780,4.379438726352875,4.378286407373109,0.05551697294312681,0.0,0.0,0.0625,0.2069782316684723,0.26762664318084717,0.3725352883338928
25015640B3,4,1,1,1,144,1971,3.7725274272990967,3.771329602818445,0.06213893895378619,1351.6110420120463,0.0,0.125,0.297778844833374,0.40437233448028564,0.5583202838897705
25015867B2,4,1,1,1,173,2343,2.84613216369116,2.844295145304824,0.10285562149505562,0.0,0.0,0.0625,0.547764003276825,0.6057109832763672,0.7281235456466675
25017500B,4,1,1,1,36,489,2.1810876453424246,2.1797654753507683,0.07150323063192644,0.0,0.0,0.0625,0.6471877098083496,0.7295123934745789,0.887467622756958
25017730B2,4,1,1,1,153,2270,3.153380793632616,3.1521468256966956,0.05847803411373899,0.0,0.0,0.0625,0.38311582803726196,0.5423558950424194,0.7195790410041809
25017930B,4,1,1,1,115,1492,3.3730374225040887,3.3716521504589605,0.06895861063888314,0.0,0.0,0.0625,0.3947600722312927,0.49778077006340027,0.6523253917694092
25018478B2,4,1,0,0,229,3256,3.4531239411075125,3.4514747622760167,0.09620072942951294,0.0,0.0,0.0625,0.3930802643299103,0.4894591271877289,0.6375999450683594
25019335B6,4,1,1,1,150,1992,4.420205858086221,4.419466623237151,0.02940186914724053,0.0,0.0,0.0625,0.13886141777038574,0.19846048951148987,0.31486058235168457
25019675B2,4,1,1,1,172,2526,3.2933130325054547,3.2915955504411256,0.09532094767413134,0.0,0.0,0.0625,0.4684269428253174,0.5667846202850342,0.6896892786026001
25019705B2,4,1,1,1,276,4073,3.246935795258297,3.2451723429759776,0.09637952188343403,0.0,0.0,0.0625,0.4453091621398926,0.5782932639122009,0.7223978042602539
25020353B2,4,1,1,1,94,1279,2.975060398518706,2.974166900801888,0.05200560131935698,0.0,0.0,0.0625,0.4389660954475403,0.5465484857559204,0.7292442917823792
25020799B5,4,1,1,1,282,3920,1.483813455886203,1.4822720274360799,0.09189252109070695,0.0,0.0,0.0625,0.8942621350288391,0.933517575263977,0.9548558592796326
25021277B3,4,1,1,1,121,1635,3.310986733416377,3.30953791517076,0.07497410257419311,0.0,0.0,0.0625,0.405312716960907,0.5213649868965149,0.6591951251029968
25021487B,4,1,1,1,240,3366,3.915517344187032,3.9142479736595046,0.06914802700920045,0.0,0.0,0.0625,0.2589260935783386,0.3623276948928833,0.543745756149292
25021735B5,4,1,1,1,156,2142,3.621200230681869,3.6199365075999372,0.06308806085213345,16145.20799914405,0.0,0.125,0.27716293931007385,0.41848641633987427,0.6131924390792847
25022584B3,4,1,1,1,80,1145,1.9477253978401419,1.945721673185572,0.09259433507950257,0.0,0.0,0.0625,0.8084312081336975,0.8781169652938843,0.9107557535171509
25022613B2,4,1,0,0,115,1531,3.7265800423357205,3.7257382437770774,0.03954583223280325,0.0,0.0,0.0625,0.22537845373153687,0.32954439520835876,0.5098974704742432
25023687B3,4,1,0,0,88,1213,3.5594827551477435,3.5584723914348766,0.050010369053867146,0.0,0.0,0.0625,0.33325356245040894,0.41031932830810547,0.5646234750747681
25023846B4,4,1,1,1,211,3119,3.9948150436565864,3.9934992126647377,0.07123378760355592,1911.4666666666667,0.0,0.125,0.2791213393211365,0.3859538733959198,0.5200743079185486
25023935B2,4,1,1,1,130,1863,3.5863304447126074,3.5849266725146225,0.07590585156667366,0.0,0.0,0.0625,0.33707892894744873,0.44287362694740295,0.5689452290534973
25024254B2,4,1,1,1,135,1785,3.0092392134825605,3.0073809525662765,0.10447940829461125,0.0,0.0,0.0625,0.5116826295852661,0.6297640204429626,0.7356540560722351
25025293B2,4,1,1,1,203,2659,3.2860165695239285,3.2845000340198753,0.08635803413580322,0.0,0.0,0.0625,0.4105178713798523,0.5084438323974609,0.6617245078086853
25025569B,4,1,1,1,51,628,2.1322079815285524,2.1313887095376343,0.04404480651518177,0.0,0.0,0.0625,0.63990318775177,0.8231484889984131,0.9540734887123108
25025975B2,4,1,1,1,154,2129,3.6850850147338545,3.684209938766437,0.04459168338727501,0.0,0.0,0.0625,0.204123854637146,0.3227672576904297,0.5415064096450806
25026285B2,4,1,1,1,368,5526,4.529702397411832,4.528359362485182,0.07376229066158266,0.0,0.0,0.0625,0.20266570150852203,0.2964317798614502,0.406434565782547
25027193B,4,1,1,1,295,4317,4.240418837124247,4.239228312394211,0.06321351146083626,0.0,0.0,0.0625,0.19621090590953827,0.2665545642375946,0.42359980940818787
25027636B2,4,1,1,1,344,4805,3.084314178427223,3.083332403836582,0.05514540524660882,0.0,0.0,0.0625,0.3619903326034546,0.5175169706344604,0.7519590854644775
25028010B2,4,1,1,1,144,1946,4.1544573370845725,4.153553111910357,0.04407727917796858,0.0,0.0,0.0625,0.2017192244529724,0.28273454308509827,0.4244619607925415
25028186B2,4,1,1,1,286,4181,2.2366859717172694,2.234665816604303,0.11953229929720356,0.0,0.0,0.0625,0.6663612127304077,0.7503296732902527,0.8549810647964478
25028868B2,4,1,0,0,120,1658,3.7408074872554087,3.7400277960501622,0.04079417629386932,2654.950261095091,0.0,0.125,0.23016062378883362,0.3394394516944885,0.5199813842773438
25029425B3,4,1,0,0,243,3572,3.6462029913337313,3.6450259963136133,0.06764587046106733,0.0,0.0,0.0625,0.2945798635482788,0.40217268466949463,0.6030226945877075
25030630B,4,1,1,1,305,4265,4.194197866252697,4.192713655685136,0.08295641789731868,0.0,0.0,0.0625,0.2541985511779785,0.3550206422805786,0.5004926919937134
25031302B,4,1,1,1,245,3539,3.4987238593204006,3.4962447725967647,0.1446571521281368,0.0,0.0,0.0625,0.48883092403411865,0.5307515263557434,0.6048922538757324
25031385B4,4,1,1,1,185,2588,4.006927685220588,4.005487046231243,0.07831912677496307,0.0,0.0,0.0625,0.2800411283969879,0.34787464141845703,0.4773004949092865
25031387B2,4,1,1,1,350,5205,4.624726416175874,4.623127256514767,0.0873545693437945,0.0,0.0,0.0625,0.22996872663497925,0.3027127981185913,0.4065968096256256
25032245B2,4,1,1,1,62,677,3.1406503321410155,3.1396761772220803,0.0451329044763072,0.0,0.0,0.0625,0.37258023023605347,0.5164433717727661,0.7020318508148193
25032360B2,4,1,1,1,189,2665,3.671330298400899,3.6700157429800697,0.06828971373313734,0.0,0.0,0.0625,0.3053635358810425,0.4108387231826782,0.566181480884552
25033894B2,4,1,1,1,89,1110,3.6251977890149627,3.624141046415808,0.054021337866088495,0.0,0.0,0.0625,0.2868989408016205,0.35592523217201233,0.490319162607193
25034940B9,4,1,1,1,134,1891,3.865247563433851,3.8641384270629597,0.057346523648047744,0.0,0.0,0.0625,0.2721240222454071,0.34052902460098267,0.47590506076812744
25035882B4,4,1,1,1,114,1431,3.1397894959504695,3.1382641025191083,0.07963198677430834,0.0,0.0,0.0625,0.4616796374320984,0.5778757929801941,0.7141386270523071
25036340B1,4,1,1,1,101,1318,3.148317749147528,3.147150102660203,0.05828182147468196,0.0,0.0,0.0625,0.39937418699264526,0.5142947435379028,0.7082141041755676
25041732B,4,1,1,1,253,3838,4.0734827732300705,4.071950564159097,0.07955403699025142,0.0,0.0,0.0625,0.2660835087299347,0.35294562578201294,0.48804426193237305
25045676B4,4,1,1,1,245,3477,3.386825428743598,3.3849358060831936,0.11050472840233676,0.0,0.0,0.0625,0.48214995861053467,0.5552166104316711,0.6464533805847168
25045807B4,4,1,1,1,50,598,2.8108195351530405,2.809902710851092,0.048913261809824936,0.0,0.0,0.0625,0.46450573205947876,0.5876025557518005,0.8022661209106445
25047088B,4,1,1,1,81,1126,3.057790664476233,3.0565641050502803,0.0642533744462183,0.0,0.0,0.0625,0.45985257625579834,0.5707714557647705,0.7231214046478271
25048669B2,4,1,1,1,347,4821,3.6099480295559867,3.6083175063455686,0.09219619646536419,0.0,0.0,0.0625,0.36646798253059387,0.4742836654186249,0.6203904151916504
25050326B,4,1,1,1,126,1893,2.6447906235327454,2.6434155280498493,0.07751090799076778,0.0,0.0,0.0625,0.5707042813301086,0.6879337430000305,0.8233358860015869
25050345B2,4,1,1,1,220,3075,3.560702936495053,3.559212061864852,0.07988238149413483,3114.3744155126888,0.0,0.125,0.36416390538215637,0.48609650135040283,0.6233087778091431
25050830B2,4,1,1,1,166,2153,3.344267432572968,3.3428391040100975,0.08052319582984839,0.0,0.0,0.0625,0.3929636478424072,0.48384004831314087,0.6300353407859802
25052288B,4,1,1,1,96,1199,3.6346718576643595,3.6337853086908023,0.039442116682867435,0.0,0.0,0.0625,0.24537727236747742,0.3573356866836548,0.5428584814071655
25052316B,4,1,1,1,180,2539,3.0201835092866327,3.0187615167227424,0.0810366503136587,0.0,0.0,0.0625,0.47239255905151367,0.6166226863861084,0.7649345397949219
25054130B2,4,1,1,1,71,975,2.8826798570083536,2.881262762931363,0.07777169765612069,0.0,0.0,0.0625,0.5079545974731445,0.631598711013794,0.7606528401374817
25055380B2,4,1,1,1,319,4783,4.326327409089936,4.324673821392583,0.08999941020755373,0.0,0.0,0.0625,0.25347620248794556,0.32037991285324097,0.421983003616333
25057858B2,4,1,1,1,212,2892,3.4957334920091085,3.4940248511259515,0.083364628886932,0.0,0.0,0.0625,0.342425674200058,0.5026140213012695,0.6773874163627625
25058118B3,4,1,1,1,96,1259,2.551270671287255,2.5495039780126723,0.09820237090736676,0.0,0.0,0.0625,0.5936034917831421,0.7099776864051819,0.8366956114768982
25058627B2,4,1,0,0,209,2976,3.929774535319463,3.928595615949262,0.06454272112726896,0.0,0.0,0.0625,0.206003800034523,0.31457340717315674,0.5255113840103149
25059470B2,4,1,1,1,144,2019,3.4610002300051015,3.4597609287118205,0.06908665581130523,0.0,0.0,0.0625,0.35964271426200867,0.46953722834587097,0.6589447855949402
25063228B5,4,1,1,1,101,1242,3.144799164149651,3.143605146557666,0.06201190249505467,0.0,0.0,0.0625,0.3841649293899536,0.5124826431274414,0.7189920544624329
25063642B2,4,1,1,1,35,464,2.281627037100351,2.2806005018957127,0.051481018664137214,0.0,0.0,0.0625,0.6116154193878174,0.7940564155578613,0.9069317579269409
