slide_id,fold_ids,num_folds,status,scale_ratio,n_low,n_high,n_low_sampled,n_high_sampled,nearest_dist_mean,nearest_dist_median,nearest_dist_p10,nearest_dist_p90,nearest_dist_min,nearest_dist_max,coverage_256,coverage_512,coverage_1024
2477053-B3,4,1,ok,2.0,396,5849,396,2000,8238.230680908762,4516.026572109602,1970.0406087185106,20706.26262752407,392.04591567825315,40485.04001480053,0.0,0.003,0.026
2477053-B3,4,1,ok,4.0,396,5849,396,2000,23276.56318296127,13818.302251374607,4639.472814878863,55335.92949575736,614.0521150521347,69263.1443698595,0.0,0.0,0.006
2477053-B3,4,1,ok,8.0,396,5849,396,2000,105986.96538435903,105366.24050053366,64790.78220078603,148505.50298221275,29109.55899700303,163907.2002811347,0.0,0.0,0.0
2477058-B2,3,1,ok,1.0,224,3382,224,2000,1735.1660396086168,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.0545,0.0545,0.2885
2477058-B2,3,1,ok,2.0,224,3382,224,2000,9357.293446896652,5834.856678755063,2179.7614548385795,21669.85254107278,543.0580079512685,32948.99452183632,0.0,0.0,0.0305
2477058-B2,3,1,ok,4.0,224,3382,224,2000,17986.017329472616,11343.66428210858,4529.739948385558,42179.05881215178,476.40319058545356,55951.37546119845,0.0,0.001,0.0065
2477058-B2,3,1,ok,8.0,224,3382,224,2000,81452.93191763024,81463.73431377776,51727.5770736696,113813.37930584437,34496.083719749986,127757.2097378461,0.0,0.0,0.0
2477118-B3,3,1,ok,1.0,221,3195,221,2000,1683.1708505862136,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.059,0.059,0.3025
2477118-B3,3,1,ok,2.0,221,3195,221,2000,11790.022193348528,9411.030336790973,2487.8426612163416,26349.699833917795,142.0,35894.420025959465,0.005,0.006,0.01
2477118-B3,3,1,ok,4.0,221,3195,221,2000,29395.268037662427,28285.321255088384,6988.09194272657,53627.84922034446,596.0041946161117,67960.9278630008,0.0,0.0,0.0035
2477118-B3,3,1,ok,8.0,221,3195,221,2000,109312.38676863538,110234.7266785837,71791.57094563603,146246.43093384104,58542.88442671748,160991.26178771319,0.0,0.0,0.0
2477118-B4,3,1,ok,1.0,167,2364,167,2000,1720.9808478307384,1448.1546878700494,1024.0,2350.391185637899,0.0,5753.4759059198295,0.057,0.057,0.294
2477118-B4,3,1,ok,2.0,167,2364,167,2000,13382.9217329491,12079.414387055418,2662.2577400731943,27294.951187068546,354.44745731913497,37803.775525732875,0.0,0.0045,0.014
2477118-B4,3,1,ok,4.0,167,2364,167,2000,26829.20085171835,25591.839403005797,5758.8331725118505,50013.75583269776,436.51345912812354,60728.59972862869,0.0,0.001,0.003
2477118-B4,3,1,ok,8.0,167,2364,167,2000,96402.2290268622,93483.52986883439,59667.406881542316,131502.01876617115,43834.1912780423,142216.8484568548,0.0,0.0,0.0
2477189-B2,4,1,ok,1.0,291,4316,291,2000,1699.4395897899776,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.0585,0.0585,0.3065
2477189-B2,4,1,ok,2.0,291,4316,291,2000,9000.406590587423,6260.317273772642,2180.473401739299,19785.864162149846,177.2794404323299,31884.369603302493,0.004,0.0065,0.0155
2477189-B2,4,1,ok,4.0,291,4316,291,2000,36292.47592945831,36355.96036387145,5242.1018685256395,71788.51351857216,211.2439348241743,85427.00374588821,0.0015,0.0015,0.003
2477189-B2,4,1,ok,8.0,291,4316,291,2000,139649.5407969448,146017.16302647482,98198.59095155497,181074.83834347292,79807.75952249255,194780.21669820577,0.0,0.0,0.0
2477189-B3,0,1,ok,1.0,129,1775,129,1775,1780.686958579453,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.05464788732394366,0.05464788732394366,0.27830985915492956
2477189-B3,0,1,ok,2.0,129,1775,129,1775,14712.419552433072,12093.004920200769,2901.4754867136135,30896.17168841473,440.21812775032333,39694.818011926945,0.0,0.003943661971830986,0.011267605633802818
2477189-B3,0,1,ok,4.0,129,1775,129,1775,27461.89371250627,28337.02990787849,7443.85917929097,46340.959348398275,404.357515077932,55242.70811609438,0.0,0.0005633802816901409,0.0016901408450704226
2477189-B3,0,1,ok,8.0,129,1775,129,1775,92129.59079555052,96181.3819821695,59827.4500174083,123539.13399407202,49583.56164093096,132291.17848140895,0.0,0.0,0.0
2477274-B3,2,1,ok,1.0,127,1675,127,1675,1765.1502216173208,1448.1546878700494,1024.0,2896.309375740099,0.0,5514.408762505732,0.056716417910447764,0.056716417910447764,0.2829850746268657
2477274-B3,2,1,ok,2.0,127,1675,127,1675,15526.648330155784,13836.17765136022,4508.727647574202,28723.802306870548,378.8627719900703,35082.29919774358,0.0,0.001791044776119403,0.007164179104477612
2477274-B3,2,1,ok,4.0,127,1675,127,1675,25315.134892363476,19560.43437656741,5284.229864993129,53706.01550698631,523.2064602047647,65690.16611335368,0.0,0.0,0.00417910447761194
2477274-B3,2,1,ok,8.0,127,1675,127,1675,101062.29309975788,106700.58099654378,60304.90823647772,139797.84823188407,50736.44213974803,153713.39065936967,0.0,0.0,0.0
2477285-B2,1,1,ok,1.0,221,3146,221,2000,1714.1454126315462,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.0615,0.0615,0.294
2477285-B2,1,1,ok,2.0,221,3146,221,2000,15353.046763524622,12013.086734236917,2850.3564326139076,34305.85795458263,354.80980820715763,43376.309686279215,0.0,0.003,0.012
2477285-B2,1,1,ok,4.0,221,3146,221,2000,13779.769614896506,11884.43577035349,4571.586376740573,25397.120738820828,373.48360071092816,42918.04628591567,0.0,0.002,0.006
2477285-B2,1,1,ok,8.0,221,3146,221,2000,36001.501556469564,35835.18662345934,17534.95627527284,55220.42283929195,845.1485076600443,80634.19215816575,0.0,0.0,0.0005
2477299-B2,1,1,ok,1.0,396,5990,396,2000,1758.1661697963627,1448.1546878700494,1024.0,2896.309375740099,0.0,12038.221795597554,0.0605,0.0605,0.3015
2477299-B2,1,1,ok,2.0,396,5990,396,2000,7454.470950207027,4177.961225286803,1913.1210102865946,18961.89020113765,393.40564307086396,37474.36713274822,0.0,0.0095,0.0265
2477299-B2,1,1,ok,4.0,396,5990,396,2000,40357.794286534234,42394.563170891925,6439.311283115075,78684.66322635741,112.0,98697.5883798586,0.0005,0.0005,0.001
2477299-B2,1,1,ok,8.0,396,5990,396,2000,155328.54285790998,162983.61358061354,104804.96766496054,201259.15252203651,72920.37564357441,220158.3680172071,0.0,0.0,0.0
2477473-B2,1,1,ok,1.0,280,4199,280,2000,1905.8528319202953,2048.0,1024.0,2896.309375740099,0.0,14661.909425446605,0.052,0.052,0.2665
2477473-B2,1,1,ok,2.0,280,4199,280,2000,9796.599827278309,7289.075730159483,2643.582447809412,21602.300566072696,499.0040079999358,41991.889847921826,0.0,0.0035,0.024
2477473-B2,1,1,ok,4.0,280,4199,280,2000,26241.48546018535,20688.45393429845,5997.4964880091575,54522.53533091588,510.929545045107,71872.34467442954,0.0,0.0015,0.0045
2477473-B2,1,1,ok,8.0,280,4199,280,2000,104912.90166885676,105980.4391378119,58844.51164720055,148173.57518557788,37699.50782172096,163668.8713256128,0.0,0.0,0.0
2477476-B2,3,1,ok,1.0,313,4584,313,2000,1717.5332757747033,1448.1546878700494,1024.0,2289.7336089597848,0.0,12336.194713119601,0.065,0.065,0.291
2477476-B2,3,1,ok,2.0,313,4584,313,2000,6727.157417683789,4158.1920350075225,1856.7565807073365,15832.361573688242,199.1808223700264,37823.7349953703,0.004,0.0105,0.0235
2477476-B2,3,1,ok,4.0,313,4584,313,2000,14334.495510309,11053.166530382736,4221.905305158811,28453.182777255013,127.73801313626261,59369.975450559185,0.001,0.0035,0.0065
2477476-B2,3,1,ok,8.0,313,4584,313,2000,58090.077785180314,57492.74548075599,36079.68022445801,78688.83009682964,24927.606483575593,101150.66046744332,0.0,0.0,0.0
2477541-B2,0,1,ok,1.0,141,1847,141,1847,1751.448002875642,1448.1546878700494,1024.0,2896.309375740099,0.0,5482.721222166963,0.057390362750406064,0.057390362750406064,0.2869518137520303
2477541-B2,0,1,ok,2.0,141,1847,141,1847,11120.253353175902,10200.193037389048,2987.2643854378102,20774.338434842604,381.2951612596205,28345.20109295399,0.0,0.0027070925825663237,0.008121277747698972
2477541-B2,0,1,ok,4.0,141,1847,141,1847,37172.74041686591,23860.07430835034,5410.33766583851,72930.35921818558,376.0558469163855,80571.14948913165,0.0,0.0010828370330265296,0.0032485110990795887
2477541-B2,0,1,ok,8.0,141,1847,141,1847,136541.00013165383,119954.3556941556,94669.46186741695,179287.64427865774,76093.10447734407,187431.45213650775,0.0,0.0,0.0
2477577-B3,2,1,ok,1.0,254,3569,254,2000,1780.4189503728305,1448.1546878700494,1024.0,2896.309375740099,0.0,8255.751934257714,0.061,0.061,0.289
2477577-B3,2,1,ok,2.0,254,3569,254,2000,9042.67506657153,5841.769013446226,2401.54616861721,19862.868667591887,422.715034035933,42563.68705833647,0.0,0.002,0.0205
2477577-B3,2,1,ok,4.0,254,3569,254,2000,28941.84131666032,19852.426930535832,4774.599459640567,61458.844685087235,432.2961947554015,75276.20479274975,0.0,0.002,0.003
2477577-B3,2,1,ok,8.0,254,3569,254,2000,97551.7108121857,79707.0015879276,50244.68458797375,147464.90889608554,20935.74932979472,160068.63247994593,0.0,0.0,0.0
2477668-B3,4,1,ok,1.0,316,4604,316,2000,1723.8212200909084,1448.1546878700494,1024.0,2289.7336089597848,0.0,6869.200826879354,0.0565,0.0565,0.2935
2477668-B3,4,1,ok,2.0,316,4604,316,2000,11092.76287884734,7340.5103364820625,2358.512242919252,24716.7669863794,111.80339887498948,44596.227519825035,0.003,0.006,0.018
2477668-B3,4,1,ok,4.0,316,4604,316,2000,45788.38582836416,44466.96359617704,8908.833603600211,83616.93180290039,674.3055687149558,93429.70067917375,0.0,0.0,0.0005
2477668-B3,4,1,ok,8.0,316,4604,316,2000,170357.2124133536,170270.95437774184,130973.19433369396,208885.41640679887,101845.06516272646,219063.90698834896,0.0,0.0,0.0
2477670-B2,2,1,ok,1.0,262,3685,262,2000,1740.5789081536288,1448.1546878700494,1024.0,2896.309375740099,0.0,7240.773439350247,0.059,0.059,0.2975
2477670-B2,2,1,ok,2.0,262,3685,262,2000,9219.410903070288,6698.006419823738,2514.6745316243214,19568.747162273856,493.4713770828051,39563.0600434294,0.0,0.0025,0.022
2477670-B2,2,1,ok,4.0,262,3685,262,2000,33748.887378136926,35079.57477246428,12808.948431182294,52563.99920868748,456.8785396579708,67733.58000283169,0.0,0.001,0.001
2477670-B2,2,1,ok,8.0,262,3685,262,2000,110331.92237607551,111150.00889411307,79407.02520944815,139913.27342098803,56739.179911239466,157330.73791220837,0.0,0.0,0.0
2477695-B2,3,1,ok,1.0,305,4519,305,2000,1697.3144710285922,1448.1546878700494,1024.0,2350.391185637899,0.0,4579.4672179195695,0.062,0.062,0.294
2477695-B2,3,1,ok,2.0,305,4519,305,2000,8489.855803000039,4721.264343372441,2173.623932514546,20127.853415150814,298.63857754817946,30606.709346154807,0.0,0.008,0.0235
2477695-B2,3,1,ok,4.0,305,4519,305,2000,20860.19885411906,15563.705044893497,4733.86195404978,47404.71363459869,389.5959445374143,59618.76678530008,0.0,0.002,0.005
2477695-B2,3,1,ok,8.0,305,4519,305,2000,84904.99119336354,87010.03113202052,41520.70038319736,128331.10110813394,27800.841731861285,142241.74380609934,0.0,0.0,0.0
2477809-B3,0,1,ok,1.0,202,3004,202,2000,1761.1231894750272,1448.1546878700494,1024.0,2896.309375740099,0.0,5120.0,0.056,0.056,0.2785
2477809-B3,0,1,ok,2.0,202,3004,202,2000,8725.456054555045,4970.83362114618,2109.6957126562115,22118.243200492507,244.75293665245368,31871.390697614686,0.0085,0.009,0.0235
2477809-B3,0,1,ok,4.0,202,3004,202,2000,17081.530444222153,14653.56621000683,5270.205037166205,33526.00451214675,526.6735231621199,43806.474772572146,0.0,0.0,0.0045
2477809-B3,0,1,ok,8.0,202,3004,202,2000,62471.42185779201,65471.73670673504,27827.67913196768,92229.00124624926,7367.26658944822,104354.55869294834,0.0,0.0,0.0
2477814-B5,3,1,ok,1.0,143,2119,143,2000,1710.867946221093,1448.1546878700494,1024.0,2896.309375740099,0.0,4344.464063610148,0.0595,0.0595,0.296
2477814-B5,3,1,ok,2.0,143,2119,143,2000,10037.743591437316,5530.142017846163,2068.267149088821,24129.568989575735,288.19611378365255,33774.133312344224,0.0,0.007,0.0155
2477814-B5,3,1,ok,4.0,143,2119,143,2000,13755.98904261421,11339.758253796348,4643.433819052766,27809.49081069642,388.54214700595867,40879.46116327856,0.0,0.001,0.003
2477814-B5,3,1,ok,8.0,143,2119,143,2000,50313.27987376398,46820.14270182635,20490.330403558608,81918.52454556139,10639.57090300168,94729.71851008531,0.0,0.0,0.0
2477926-B4,4,1,ok,1.0,156,2143,156,2000,1771.4709174946267,1448.1546878700494,1024.0,2896.309375740099,0.0,6476.344648024841,0.0575,0.058,0.2835
2477926-B4,4,1,ok,2.0,156,2143,156,2000,14152.422918075006,10433.683056837643,2261.780714392976,32613.942375450057,288.0277764383151,46472.509346924664,0.0,0.0065,0.019
2477926-B4,4,1,ok,4.0,156,2143,156,2000,24689.768733167133,24534.92940996734,7901.735938937836,41030.31960814273,416.96522636785915,68745.83164818068,0.0,0.0005,0.0015
2477926-B4,4,1,ok,8.0,156,2143,156,2000,74325.25393011006,72026.79475613526,52044.97052429343,101672.8781307133,27417.988584139428,118375.5734431728,0.0,0.0,0.0
2477941-B2,1,1,ok,1.0,272,3942,272,2000,1715.8929093324202,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.061,0.061,0.298
2477941-B2,1,1,ok,2.0,272,3942,272,2000,10884.181417481657,7224.000069213732,2284.1663687218584,25096.46825019486,337.34255586866,36424.77865409754,0.0,0.0085,0.0215
2477941-B2,1,1,ok,4.0,272,3942,272,2000,60578.645955874534,54401.904588203404,27475.93719053481,95156.92373418494,2277.555048730985,104251.1162578128,0.0,0.0,0.0
2477941-B2,1,1,ok,8.0,272,3942,272,2000,200961.44763029506,194731.74179293003,167422.60333746637,235939.2449108943,134840.76885348881,244526.75596956664,0.0,0.0,0.0
2477949-B2,0,1,ok,1.0,188,2718,188,2000,1747.4184216119247,1448.1546878700494,1024.0,2289.7336089597848,0.0,15561.558822945726,0.059,0.059,0.298
2477949-B2,0,1,ok,2.0,188,2718,188,2000,12405.804396698228,8586.273125278445,2581.732945135883,29669.638505453397,580.538543078752,38250.713980264474,0.0,0.0,0.018
2477949-B2,0,1,ok,4.0,188,2718,188,2000,20656.950523676554,20320.100885576332,5760.347543791905,37116.91615706196,710.5181208104407,49422.77637891259,0.0,0.0,0.002
2477949-B2,0,1,ok,8.0,188,2718,188,2000,73438.87839510062,75761.7295986664,41825.26763620453,101410.68920875371,28495.01465168951,116266.45556221278,0.0,0.0,0.0
2477977-B3,0,1,ok,1.0,192,2568,192,2000,1814.7149404600325,2048.0,1024.0,2896.309375740099,0.0,5120.0,0.0545,0.0545,0.271
2477977-B3,0,1,ok,2.0,192,2568,192,2000,12236.716044355462,10469.111473656381,2456.4038755872375,25788.635190719186,260.969346858975,36028.45465739545,0.0,0.001,0.0235
2477977-B3,0,1,ok,4.0,192,2568,192,2000,31898.034489245194,29340.812533993412,11070.066829153871,57512.171206965104,1392.8075961883608,68192.23650827123,0.0,0.0,0.0
2477977-B3,0,1,ok,8.0,192,2568,192,2000,106374.76666213875,104904.61302234279,64638.31570438781,148687.2474156409,44013.558013412185,159123.08976386802,0.0,0.0,0.0
2478091-B4,4,1,ok,1.0,273,4055,273,2000,1674.8123552097964,1448.1546878700494,1024.0,2289.7336089597848,0.0,4579.4672179195695,0.061,0.061,0.303
2478091-B4,4,1,ok,2.0,273,4055,273,2000,9843.99723187434,6475.7869019911395,2222.7784415006367,22420.969708818568,213.243991709028,33425.90182777422,0.0005,0.004,0.0175
2478091-B4,4,1,ok,4.0,273,4055,273,2000,53421.80280919765,43859.84053737255,19536.466195946403,88714.75145060025,6875.432495487102,100718.5634975003,0.0,0.0,0.0
2478091-B4,4,1,ok,8.0,273,4055,273,2000,182634.92837334026,172616.15177461668,147839.74236620252,218829.85882088647,136906.10833706436,229734.0775440161,0.0,0.0,0.0
2481696-B4,3,1,ok,1.0,181,2513,181,2000,1736.4539848311651,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.0565,0.057,0.282
2481696-B4,3,1,ok,2.0,181,2513,181,2000,10945.747891070232,9090.061534754268,2568.0070093362283,22656.486843858267,80.60397012554654,32229.895749133288,0.003,0.003,0.0105
2481696-B4,3,1,ok,4.0,181,2513,181,2000,33902.76036264321,41647.65835860283,5194.49708826562,64554.8531841049,502.29871590518724,76563.01504643087,0.0,0.001,0.0035
2481696-B4,3,1,ok,8.0,181,2513,181,2000,117874.18777585129,129927.08256827097,77800.3649927698,155091.23342477588,65352.20516554893,165560.79115841407,0.0,0.0,0.0
2481703-B2,4,1,ok,1.0,237,3370,237,2000,1696.2053460914758,1448.1546878700494,1024.0,2289.7336089597848,0.0,5221.395981919011,0.0575,0.0575,0.303
2481703-B2,4,1,ok,2.0,237,3370,237,2000,11716.251239747155,9436.609560642,2601.269736498963,24829.295534928347,463.3270982793905,44650.92215173165,0.0,0.0065,0.02
2481703-B2,4,1,ok,4.0,237,3370,237,2000,56223.29369218802,58806.96638412817,24969.569611800307,84113.04252152109,4054.13184294739,95405.29662445372,0.0,0.0,0.0
2481703-B2,4,1,ok,8.0,237,3370,237,2000,180698.80023379863,176978.602026974,150066.19607135878,213528.57221855343,120807.66764158639,224542.16102995002,0.0,0.0,0.0
2481723-B2,1,1,ok,1.0,214,3045,214,2000,1883.0092505813466,2048.0,1024.0,2896.309375740099,0.0,9084.902310977262,0.0545,0.0545,0.2725
2481723-B2,1,1,ok,2.0,214,3045,214,2000,11541.520340439874,9443.332716298402,2636.9074689871086,24338.399639253195,193.65174928205528,36664.82397339444,0.0025,0.004,0.0125
2481723-B2,1,1,ok,4.0,214,3045,214,2000,58692.167811565945,58833.02207298823,32837.65364638588,84309.9259280596,19003.651254430028,98694.58836734666,0.0,0.0,0.0
2481723-B2,1,1,ok,8.0,214,3045,214,2000,184123.08610418838,184787.80158347715,157289.59167063667,209993.8665521421,143697.55026791515,225567.8280362694,0.0,0.0,0.0
2481750-B2,3,1,ok,1.0,248,3545,248,2000,1713.3211313668146,1448.1546878700494,1024.0,2896.309375740099,0.0,4579.4672179195695,0.06,0.06,0.2935
2481750-B2,3,1,ok,2.0,248,3545,248,2000,11054.139130854495,8307.168967551868,2548.97684380961,22757.642768281814,406.89310635595683,51375.83670364892,0.0,0.0055,0.0155
2481750-B2,3,1,ok,4.0,248,3545,248,2000,29990.420476816904,31823.691677363564,4883.264686661988,61131.69384672575,546.2325512087319,73767.84281107859,0.0,0.0,0.0045
2481750-B2,3,1,ok,8.0,248,3545,248,2000,103009.10918472974,113962.7470510041,55618.519581686,147729.60656593845,29243.13119349568,158698.37015231125,0.0,0.0,0.0
2482055-B2,4,1,ok,1.0,332,4895,332,2000,1785.4178187028417,1448.1546878700494,1024.0,2896.309375740099,0.0,6476.344648024841,0.057,0.057,0.2845
2482055-B2,4,1,ok,2.0,332,4895,332,2000,11151.321616249556,5839.184940536819,2208.2176070306114,29169.869310400198,104.48444860360799,40885.681809161506,0.002,0.0045,0.0165
2482055-B2,4,1,ok,4.0,332,4895,332,2000,63407.51096594348,70441.04731366858,20590.126896471116,108106.63624177739,605.9909240244444,121797.62234543005,0.0,0.0,0.0005
2482055-B2,4,1,ok,8.0,332,4895,332,2000,215127.26798303344,223153.83458305642,167820.2525246527,263081.50987940683,139791.08424001868,279003.349859818,0.0,0.0,0.0
2482056-B4,0,1,ok,1.0,223,3063,223,2000,1799.1759990224991,1448.1546878700494,1024.0,2896.309375740099,0.0,5514.408762505732,0.0535,0.0545,0.276
2482056-B4,0,1,ok,2.0,223,3063,223,2000,9849.526327357367,7940.6587508548355,2558.452657369294,19768.237958907717,272.02941017470886,38207.07558816822,0.0,0.004,0.0135
2482056-B4,0,1,ok,4.0,223,3063,223,2000,40972.67479014668,34919.35050665278,9478.768696407778,75078.13134492452,611.5815562948248,88369.66864258346,0.0,0.0,0.001
2482056-B4,0,1,ok,8.0,223,3063,223,2000,147350.2558176724,135759.01593894948,107544.57073327519,188387.12237526113,68533.60380134697,201429.63785898042,0.0,0.0,0.0
2482056-B9,3,1,ok,1.0,187,2621,187,2000,1789.8161080435498,1448.1546878700494,1024.0,2896.309375740099,0.0,5221.395981919011,0.058,0.058,0.285
2482056-B9,3,1,ok,2.0,187,2621,187,2000,13102.531289206128,11336.202582875801,3050.6606635665476,25523.24142812873,353.8601418639856,50460.98933829974,0.0,0.003,0.0125
2482056-B9,3,1,ok,4.0,187,2621,187,2000,49376.7882969225,52929.69294320815,15783.022654475417,82321.56646338246,3815.361712865505,93292.64293072632,0.0,0.0,0.0
2482056-B9,3,1,ok,8.0,187,2621,187,2000,168539.9027968731,176245.37674205774,133566.30603849096,204285.10471739576,93184.22263988685,216251.9699632815,0.0,0.0,0.0
2482111-B2,4,1,ok,1.0,424,6180,424,2000,1700.8398548131368,1448.1546878700494,1024.0,2350.391185637899,0.0,4877.955309348375,0.058,0.058,0.2975
2482111-B2,4,1,ok,2.0,424,6180,424,2000,6476.735258150313,4263.41471123793,2054.1628465143654,14548.353225693598,159.0,26832.429632815587,0.005,0.0095,0.0215
2482111-B2,4,1,ok,4.0,424,6180,424,2000,21465.649582483715,15536.872379048018,4513.0,46418.518779496175,417.0,69768.99024638382,0.0,0.0025,0.004
